file_name,QuestionText,answer
"airport_ambiance_01.wav","Where are these people congregating?",STATION
"Kitchen sink jam.wav","What is flowing?",WATER
"Bird Song.wav","How many different engines can be heard for sure?",TWO
"Bird Song.wav","What sort of animal is making noise the whole time?",BIRD
"Cathedral Sqaure buskers.wav","What instrument provides the backing bass?",PIANO
"Cathedral Sqaure buskers.wav","What is the main instrument?",VIOLIN
"Pylone-dans-le-vent-Grenoble.wav","How many times does the engine hiss?",TWICE
"Pylone-dans-le-vent-Grenoble.wav","What is making the hissing noise?",WIND
"construction equipment tracked.wav","What is the beeping coming from?",TRUCK
"NIghttime Birdsong.wav","What kind of animal is in the area?",BIRD
"Packaging Paper Pen Scribble.wav","What is being done?",WRITING
"Before-after remix of 117041__joedeshon__keys_in_ignition_warning.wav","how many sets of beeps are there?",TWO
"Before-after remix of 117041__joedeshon__keys_in_ignition_warning.wav","What is the alarm clock doing?",BEEPING
"footsteps (snow, sand)_01.wav","What sound do this person's shoes make against the ground?",WALKING
"Gym&#39;sHall.wav","What are the people doing?",TALKING
"Gym&#39;sHall.wav","what can be heard after the door opens?",TALKING
"zipper.wav","How is the material fastened together?",LOCK
"zipper.wav","what happens to the zipper at the end?",STOPS
"Geese - Chatter 1 - 96kHz.wav","what is quacking?",DUCK
"Geese - Chatter 1 - 96kHz.wav","Where are these birds?",WATER
"01 A pug struggles to breathe 1.14.2008.wav","How many times does the animal make a noise?",SIX
"01 A pug struggles to breathe 1.14.2008.wav","What kind of animal is pouting?",DOG
"20110121_stream.MS.wav","What is the water doing?",FLOWING
"20101228.street.wav","What is the person who is dragging their feet doing?",TALKING
"20101228.street.wav","Who is working?",PEOPLE
"water boiler.wav","What type of vehicle engine is this ?",CAR
"LittleChild_WoodenFloorFootsteps_01.wav","What floor surface are they walking on?",WOOD
"vieux fou #1.wav","How many times does the dog bark?",THIRTY
"vieux fou #1.wav","What kind of animal is there?",DOG
"outdoors ambient distant village.wav","What animal can be heard making noise?",DOG
"outdoors ambient distant village.wav","What kind of vehicle honked its horn?",CAR
"bubbles 2 tall glass.wav","What is bubbling?",WATER
"bubbles 2 tall glass.wav","What is gurgling?",WATER
"forest_ambiance_chepachet_spring_night_2.wav","What time of day is it?",NIGHT
"BsAS_Tren01.wav","What is the train driving on?",TRACKS
"BsAS_Tren01.wav","What kind of vehicle is passing?",TRAIN
"wastecollection.wav","How many times does the machine sound slow down and speed up again?",ONE
"Microwave Door Open Close .wav","How many times does it squeek?",FOUR
"Distant train with birds.wav","What animal is chirping?",BIRD
"Distant train with birds.wav","What type of transport is heard in the background?",TRAIN
"Diving Bell 1.wav","How many rings did the bell sound?",ONE
"Thunder.wav","How many times can the thunder be heard?",TWO
"Thunder.wav","what accompanies the thunder?",RAIN
"Foley Radio Gibberish.wav","What device are these sounds coming from?",RADIO
"Foley Radio Gibberish.wav","What type of transmission is heard?",RADIO
"Thunderclap.wav","What is gently booming in the background?",THUNDER
"Paper Unfurl.wav","How many pages have been flipped through?",TWENTY
"Paper Unfurl.wav","What documents does the paper belong to?",NOTEBOOK
"20090102.street.noise.wav","what sound is coming from the vehicle?",SIREN
"20090102.street.noise.wav","What type of vehicle is it?",AMBULANCE
"wind-noise.wav","What is continuously flowing?",WATER
"wind-noise.wav","what is the water doing?",FLOWING
"Motorbike.wav","What do the breaks do?",SQUEAK
"wind on lanyards .wav","What is moving the objects?",WIND
"wind on lanyards .wav","What material is the object made from?",TIN
"MAN BREATHING.wav","What is the person doing?",BREATHING
"MAN BREATHING.wav","What part of the body is the person breathing through?",MOUTH
"Birds Chirping outside Krucifix Productions Sound Effects.wav","What animal is heard?",BIRD
"TOILET FLUSH 2.wav","How many times does the man announce he's going to flush the toilet?",ONE
"Poppenweiler_Baechle mit Amsel 02_20100704.wav","What animal is making noise?",BIRDS
"Poppenweiler_Baechle mit Amsel 02_20100704.wav","What is babbling?",WATER
"Metal Bend.wav","How many times does the scraping sound happen?",NINE
"crickets Isolated songs 130322_00.wav","What type of bird is chirping?",SMALL
"Stream Below Dam With Slate Bottom.wav","If a person is adjusting a radio and hears this, they are in between what things?",RADIO
"Stream Below Dam With Slate Bottom.wav","What is heard?",STATIC
"Eyelit cabinet.wav","What are they pushing?",METAL
"Eyelit cabinet.wav","What material is the object being slid made from?",METAL
"20090619.air.conditioner.wav","How many engines are running?",ONE
"20090619.air.conditioner.wav","How many times is this sound interrupted?",ZERO
"Ambience - General Farm - 96kHz.wav","How many farm animals are present?",TWO
"Ambience - General Farm - 96kHz.wav","What sound is made before the sheeps start to baa?",BEEPING
"Steaming milk on a consumer-grade latte maker.wav","What is being used to make the bubbling noises?",STRAW
"Steaming milk on a consumer-grade latte maker.wav","What is the person using to release the steam?",COFFEEMAKER
"Rain Gutter Dripping.wav","What is the state of matter of the sound that is audible?",LIQUID
"Rain Gutter Dripping.wav","When is the percolating sound loudest?",END
"raininwoods.wav","What is making the crackling noises?",WATER
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav","What is being done to the motor?",STARTING
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav","Which means of transport does the last sound belong to?",CAR
"Synthetic Rain Noise.wav","What sort of noise is it?",STATIC
"Synthetic Rain Noise.wav","What's the name of the audible effect?",STATIC
"2006_04_16_water_and_frogs_colliure.wav","What is falling?",WATER
"Rain hitting leafs.wav","What is making the consistent sound?",RAIN
"FP_Drainage_System_Water_Drip.wav","What is popping?",OIL
"FP_Drainage_System_Water_Drip.wav","What kind of fluid is continuously pouring down?",WATER
"Streaming.wav","What direction is the water moving?",DOWN
"Streaming.wav","What fluid is making the noise?",WATER
"Diesel Engines Approaching Cajon Pass.wav","How many times does the locomotive sound it's horn ?",TWO
"Diesel Engines Approaching Cajon Pass.wav","What does this vehicle travel along?",TRACKS
"Bird Effects ME.A2.wav","What is flowing?",STREAM
"Bird Effects ME.A2.wav","What kind of animals are around?",BIRDS
"Beach Waves, Praia Grande.wav","What is making the rushing noise?",RAIN
"Box opened.wav","How many people are talking?",ZERO
"Box opened.wav","What is this person doing?",TYPING
"City-Park Nightingale SHORT 140420_0160.wav","What animal can be heard singing?",BIRDS
"City-Park Nightingale SHORT 140420_0160.wav","What is making the background noise?",CARS
"Fountain Trompenburg 090928.wav","What human sounds can be heard in the background?",WATER
"Fountain Trompenburg 090928.wav","What is bubbling?",WATER
"Blowing on Microphone.wav","How many people are making the sound?",ONE
"rain.gutter.wav","How severe is the rain?",LIGHT
"rain.gutter.wav","What is the sound?",WATER
"Calm down-town morning 02 150722_0706.wav","What animal is chirping?",BIRD
"Calm down-town morning 02 150722_0706.wav","What is the person doing?",COUGHING
"froggies.wav","What kind of animals are these?",FROG
"froggies.wav","What sound are these animals making?",FROG
"RowanMagennis_160019_SD100_RingingBell.wav","What is making the clinging sound?",BELL
"Elevator goes up.wav","What beverage is this machine dispensing ?",COFFEE
"Tractor And Topper.wav","what do trucks like this typically haul?",GARBAGE
"Foley Footsteps - with processing.wav","How many steps does the person take?",SEVEN
"TreinBar.wav","What are the people doing?",TALKING
"TreinBar.wav","Where are all these people speaking?",RESTAURANT
"Auto, ajo vedessa, maastossa _ A car, jeep, atv, slow drive on a difficult, wet terrain, brief stop.wav","What part of the machine is making most of the noise?",ENGINE
"Random Tones (decreasing durations).wav","At the end the sound seems like what sound, which is also something heard when an old analog TV isn't tuned in?",STATIC
"Random Tones (decreasing durations).wav","What sort of technological device might make these kind of sounds in a clichmod movie scene?",COMPUTER
"Bathtub_water-gentle-swish.wav","How many separate splashes are there?",SEVEN
"Bathtub_water-gentle-swish.wav","What is moving around?",WATER
"Mensen op de achtergrond.001.wav","what are the people doing?",TALKING
"Mensen op de achtergrond.001.wav","What can be heard only at the start of the clip?",TALKING
"Sunny Afternoon Suburb Ambiance .wav","What is applied to create the hissing noise?",BRAKES
"md9trk4.wav","Where is this vehicle located?",RAILWAYSTATION
"20101121.sanlucar.market.wav","Where is the crowd of people standing?",MARKET
"Water drip and fan ambience.wav","What is dripping?",WATER
"Water drip and fan ambience.wav","What is falling?",WATER
"clinking_tiles_01.wav","What is being crushed?",GLASS
"Noise Monster 7.wav","How many animals are growling?",TWO
"GuardDog1.wav","How many times does the dog bark?",TWENTY
"GuardDog1.wav","What animal is that?",DOG
"Grand Prix 2.wav","What kind of race is this?",CAR
"Trevi noon.wav","how many barks are there?",TWELVE
"medium clap.wav","What is happening?",CHEERING
"EXT STREAM DAY (WITH GEESE) 96K.wav","What action involving the mouth is the person doing?",TALKING
"EXT STREAM DAY (WITH GEESE) 96K.wav","What gender is person speaking?",MALE
"Metal pole, dropping, set down, metal ring.wav","What is moving?",BELL
"snowSteps.wav","How many people are making sound?",ONE
"snowSteps.wav","what is doing the rubbing?",BOOTS
"Driving, traffic, construction.wav","What fluid powers the vehicles in the background?",GAS
"Driving, traffic, construction.wav","what is making the rubbing sound?",PAPER
"VCR,rewind,opendoor.wav","What does the object keep increasing?",SPEED
"VCR,rewind,opendoor.wav","What happens at the end of the sound?",STOPS
"AbdnC_KingStPelican_120225.wav","What is whistling?",TRAIN
"AbdnC_KingStPelican_120225.wav","What vehicle is making the sound?",BUS
"Atmosphere - City Fountain (Loop).wav","How is the weather here?",RAINY
"Atmosphere - City Fountain (Loop).wav","What noise is the baby in the background making ?",CRYING
"airplane01.wav","How big is the object making the noise?",BIG
"airplane01.wav","Where is this mode of transportation found during the majority of its travels?",AIRPORT
"windy porch morning B.wav","what are the birds doing?",CHIRPING
"Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2.wav","What is the person doing?",WALKING
"Early morning in back garden (birds, faint traffic) - DR-100 (omni) - amplified in audacity.wav","what animals are making noise?",BIRDS
"Early morning in back garden (birds, faint traffic) - DR-100 (omni) - amplified in audacity.wav","What are the birds doing?",CHIRPING
"in Park.wav","How many people can be heard clearly talking ?",TWO
"in Park.wav","What are the people doing?",TALKING
"my kitchen sink talks to me.wav","What is falling?",WATER
"R05_0526.wav","How many beeps are heard?",TWO
"R05_0526.wav","What is the name of the machine heard at the end?",MICROWAVE
"CreakingNoise.wav","What object is doing this?",WOOD
"STE-041.wav","What does it sound like?",WIND
"STE-041.wav","What is blowing?",WIND
"the sound of a forest after rain _ drops falling on ferns rear.wav","what are the birds doing?",CHIRPING
"the sound of a forest after rain _ drops falling on ferns rear.wav","What kind of animal is there?",BIRDS
"tram_bell_ride_door.wav","What type of transportation is this?",TRAIN
"microwave_sounds.wav","How many times does the machine beep?",FIVE
"microwave_sounds.wav","What is the machine being used called?",MICROWAVE
"20100307.subway.train.wav","What machine is making the sound?",SUBWAY
"Collob church bells 2.wav","How many times does the bell ring?",EIGHTEEN
"Pouring water in and out of different containers.wav","Which instance of a liquid being poured is the longest?",SECOND
"delphis AMBIENT CAR edit.wav","What is being turned on?",TRUCK
"delphis AMBIENT CAR edit.wav","what is the car doing?",ACCELERATING
"walking-wooden-bridge-fall-leafs-creek.wav","What is making the thud noise?",SHOES
"little creek in the woods.wav","What is being poured?",WATER
"little creek in the woods.wav","What is flowing through the fountain?",WATER
"trail_footsteps_2_0725_102951.wav","What's the person doing?",WALKING
"writing_pencil_2.wav","What is the person doing?",WRITING
"rain_session_thunder2_2006.wav","How many cracks of thunder are there?",TWO
"rain_session_thunder2_2006.wav","What is the weather like?",STORMY
"metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav","What kind of alert is going off in the background?",ANNOUNCEMENT
"metro underground ambient noisy transport catalan barcelona minimal tickling glitch.wav","What's the noise in the background?",CHATTING
"crunchy_steps.wav","What is the person doing?",WALKING
"gentle village sounds ed 1f.wav","How many children can be heard clearly?",THREE
"gentle village sounds ed 1f.wav","What can be heard when the sound starts?",TALKING
"Enduro Motocross - (Kouri Forest - Salonika) 16.03 11.05.wav","What tool is making the loud noise?",MOTORCYCLE
"Clinking Glasses.wav","How many clinking sounds are there in total?",THIRTY
"Clinking Glasses.wav","What is making the noise?",GLASS
"DlyFeedback.wav","What kind of insect is this reminiscent of?",BEE
"Grammar school kids screaming _ Berlin-Wedding.wav","What living creature is making musical sounds?",BIRD
"Grammar school kids screaming _ Berlin-Wedding.wav","What time of the day is it?",EVENING
"birds_stereo.wav","How many different birds can be heard?",TWO
"birds_stereo.wav","What type of animal are present?",BIRDS
"150209 Trevor Webb Air Cyclinder.wav","how many times is the item started up?",SIX
"mijo + folk och skotrar 1.wav","What sound can be heard at the end?",LAWNMOWER
"mijo + folk och skotrar 1.wav","Which farm animal can be heard?",CAT
"Movements in the Water.wav","How many words are spoken by a person?",ZERO
"mower.wav","What is being mowed?",GRASS
"mower.wav","Where does the ignited engine belong?",LAWNMOWER
"Crisps_open &amp; crunching.wav","What is the person doing?",EATING
"Crisps_open &amp; crunching.wav","What is the person eating?",CHIPS
"Alaska Airlines.wav","Where are the people?",AIRPLANE
"Alaska Airlines.wav","Which industry is the person speaking works in?",AIRPLANE
"car interior, start and depart.wav","what is bumping around?",ENGINE
"car interior, start and depart.wav","What is the object that is undone ?",TAPE
"Kings Cross street sounds.wav","What are the vehicles doing?",MOVING
"Kings Cross street sounds.wav","What is moving in the recording?",TRUCK
"20070406.car.engine.00.wav","How many times did it take to start the engine?",ONE
"20070406.car.engine.00.wav","What is the object that was being turned on?",TRUCK
"greece_naxos_cicadas_3.wav","What is making the chirping?",BIRD
"greece_naxos_cicadas_3.wav","What noise are the insects making?",BUZZING
"cornflake.wav","How many times does the sound repeat?",SEVEN
"Traffic 1 Bikes &amp; cars.wav","What is the dirty air spewed out the back end of these machines called?",EXHAUST
"Traffic 1 Bikes &amp; cars.wav","What kind of animals are here?",BIRDS
"MrM_OldAutoFocus_Nikon2020.wav","What is the object being adjusted likely called?",TAPE
"MrM_OldAutoFocus_Nikon2020.wav","What kind of buzzing noise is the radio making?",STATIC
"Turning Pages.wav","what is being moved?",PAPER
"parkfree.wav","What are the people doing?",PLAYING
"parkfree.wav","Where are all these people getting together?",PLAYGROUND
"RowanMagennis_160019_SD100_PageTurning.wav","how many times is a page turned?",SIX
"RowanMagennis_160019_SD100_PageTurning.wav","What is the person cutting?",PAPER
"0232 Street_birds_2.wav","How many loud bangs are there?",ONE
"Narrowboat - Output - Stereo Out.wav","What is the object doing in the end?",REVVING
"pages turning.wav","What is someone flipping through?",CARDS
"Playing With Tin Foil.wav","How many people are making noise?",TWO
"London Street.wav","How many people are talking?",TWO
"London Street.wav","What sex is the individual who expectorates in the clip?",MALE
"wind&amp;chimes.wav","How is the weather?",WINDY
"Singapore Street Scape.wav","What is the gender of the person talking in the background ?",FEMALE
"evening_rain.wav","What is falling down?",RAIN
"Ambience - Generator.wav","What is the volume of the drilling?",LOUD
"Ambience - Generator.wav","What type of machine does this sound like that starts with a J and ends with an R?",JACKHAMMER
"Unseathing &amp; Wobble.wav","How many different instruments are there?",THREE
"Unseathing &amp; Wobble.wav","How many times does the person click their fingers?",SEVEN
"Train and dog.wav","How many legs do these animals have?",TWO
"Train and dog.wav","How many times does the dog bark?",ONE
"air show flyby 2007-08-18.wav","How many aircrafts are heard taking off ?",ONE
"air show flyby 2007-08-18.wav","What vehicle is making that loud rumbling noise?",AIRPLANE
"Ambient_Winter.wav","How many times a tapping sound can be heard ?",TWO
"passenger train bells.wav","How many loud sources of noise appear?",THREE
"passenger train bells.wav","What vehicle is heard in the background?",TRAIN
"Fergus Whining.wav","How many times does the puppy howl?",FIVE
"Fergus Whining.wav","What animal is this?",DOG
"Rain 04 091012.wav","What's coming out of the sky?",RAIN
"Vestibule in the automotive factory.wav","What is making the rumbling noise?",MACHINE
"Snapping twig.wav","How many items get broken?",FOUR
"Snapping twig.wav","How many times does an object hit other object?",FOUR
"creaking train.wav","How many people are there?",ZERO
"creaking train.wav","What is making the noise?",TRAIN
"High_Stone_walk.wav","What type of ground is the person walking on?",GRASS
"it_has_just_begun.wav","What is exploding?",FIREWORKS
"drain the water.wav","Which fluid is producing this sound?",WATER
"0401 Traffic_light_sound.wav","How many birds are chirping?",ONE
"0401 Traffic_light_sound.wav","What is the bird doing?",CHIRPING
"GulfWaves2.wav","What sort of body of water is this?",OCEAN
"GulfWaves2.wav","Where are the waves washing up to?",SHORE
"AutoViolinTest New Blast.wav","What genre is this sound?",HORROR
"AutoViolinTest New Blast.wav","where is the noise coming from?",TRAIN
"printer.wav","What is the cadence of the sound?",STEADY
"printer.wav","What type of noise is it?",MACHINERY
"fs_brokenMixer302-2.wav","How many high pitch sounds are present?",TWO
"fs_brokenMixer302-2.wav","What is causing the hissing?",MACHINE
"Ominous Ambience.wav","How many patterns does the noise follow?",TWO
"Ominous Ambience.wav","How many UFO's are there?",ONE
"ATM-LES-CIST-1,50.wav","What animal is singing?",BIRD
"Glass jar on board.wav","What is happening to the glass?",TAPPING
"Glass jar on board.wav","What is the non-glass being hit?",WOOD
"Ambience Night crickets.wav","What insect is chirping?",CRICKET
"Ambience Night crickets.wav","what sound are the crickets making?",CHIRPING
"Turning Book Pages.wav","How many pages are turned?",TWELVE
"Turning Book Pages.wav","What activity is taking place?",READING
"chinesealarmclock.wav","What household object useful for keeping track of time makes this sound?",CLOCK
"chinesealarmclock.wav","What is used?",TIMER
"Train Passby Right to Left with Horn Short 02.wav","Where can this sound be heard?",TRACKS
"Hatched.wav","What animal makes the yapping sound?",BIRD
"Hatched.wav","What are the animals doing?",CHIRPING
"PS3F_FOZ_Terminal_motor onibus_sabado_tarde.wav","what does the car do at the end?",DRIVE
"Bells of St Alkelda&#39;s Church, Giggleswick, England.wav","What time is it?",NINE
"plasglass.wav","What is the person doing to the metal?",HITTING
"Shower Running 01.wav","Where is the water coming from?",SHOWER
"Santa Motor.wav","What sort of work are the people doing?",SAWING
"Bag.wav","What is the person doing?",WALKING
"nature-waterfall-Blaafarveverket-090721.wav","What type of noise is it?",WATERFALL
"StepsOnGravel.wav","How many steps does the person take?",EIGHTEEN
"StepsOnGravel.wav","What type of surface are they walking on?",GRAVEL
"Rolling Drawer.wav","What is the material of the drawer?",WOOD
"Metra Train.wav","how many times does the beep happen?",FIFTY
"Metra Train.wav","What direction is the machine going?",AWAY
"PassingCars.wav","What type of vehicle is heard passing by?",CAR
"raindrops_metalcover.wav","What device is turning over and over?",GRINDER
"20090105.frying.03.wav","What is happening with the liquid?",BOILING
"kettle boiling on gas stove.wav","What is being pushed?",CART
"stonemachine.wav","What is the person doing?",WALKING
"RAIN ON CONCRETE.wav","What is making the splashing?",WATER
"walking 2.wav","How many steps does the person take?",FIFTY
"walking 2.wav","What are the shoes crunching down on?",SNOW
"Chime.wav","How many dings are there?",TWO
"Chime.wav","What material is this object that is used to make the echo sound made of ?",METAL
"Crowd Walla_Close Perspective.wav","What is the gender of the people talking?",MALE
"civenna bell.wav","Where is this bell located?",CHURCH
"birds forest.wav","How many times can a birds be heard chirping?",FOUR
"birds forest.wav","What is the distance of the first bird's trilling?",FAR
"Gong bashing repetitively with resonance.wav","How many times is the instrument struck?",ONCE
"Gong bashing repetitively with resonance.wav","What is being struck multiple times?",BELL
"Washing Hands.wav","What is making the constant rushing noise?",WATER
"crowd2.wav","How many people are in the space?",MANY
"crowd2.wav","What are people doing that is causing this noise?",TALKING
"knife-sword sounds.wav","How many different types of metal are being hit together?",TWO
"knife-sword sounds.wav","How many times does the person hit the metal or glass rod?",TWELVE
"water.wav","what does the water do?",FLOWING
"water.wav","What is running?",WATER
"Greater Spotted Woodpecker.wav","What kind of animal can be heard?",BIRD
"CarFerrySeaDogsPeople.wav","What type of animal can be heard?",DOG
"waterpipesandworkers.wav","what does the saw do at the end?",STOP
"waterpipesandworkers.wav","What object is in use?",SAW
"20080928.rain.scooter.wav","How many vehicles are there?",ONE
"20061215.early.morning.wav","What furry animal can be heard making a noise?",DOG
"Concrete Stairs.wav","What sound might this be if made by a shoe?",STAIRS
"Concrete Stairs.wav","What sport is being played?",BASKETBALL
"rain water drops on metal roof.wav","What type of precipitation is this?",RAIN
"WindChin-cut.wav","What kind of musical instrument is played?",XYLOPHONE
"Mechanical camera sound.wav","how many clicking noises are there?",SEVEN
"SwansFlyBy.wav","What kind of animals are there?",GOOSE
"SwansFlyBy.wav","what makes the quack sound?",DUCK
"20070719.plaza.nueva.wav","What animals can be heard?",BIRDS
"20070719.plaza.nueva.wav","What makes three clicking sounds at the end?",SHOES
"Galaktisk time signal.wav","What general art form is this?",MUSIC
"Galaktisk time signal.wav","What instrument is used here?",XYLOPHONE
"Windy_Night_01.wav","What is the water doing?",WAVES
"Kettle Boil.wav","What machine is making this noise?",CAR
"Kettle Boil.wav","What process is being carried out?",DRIVING
"Pedestrian street cph.wav","How many motor vehicles pass by?",ONE
"Pedestrian street cph.wav","How many people are speaking?",TWO
"pill bottle 4.wav","Put are pills being poured into?",BOTTLE
"Walking in the snow.wav","What is chirping?",BIRD
"Walking in the snow.wav","What is the person walking on?",SNOW
"Playground_Near_The_Street.wav","Who can be heard talking in the background?",PEOPLE
"Close Cracking Thunder.wav","How many thunderclaps can be heard?",ONE
"Close Cracking Thunder.wav","What is falling from the sky?",RAIN
"Sundsvall Harbour.wav","What animal is making frequent noise?",BIRD
"_Stream 3 at Krka falls.wav","How is the weather?",RAINY
"_Stream 3 at Krka falls.wav","What is making the loud noise?",RAIN
"old harbour ambiance NL 150920_0781.wav","How many times did a bell chime?",THREE
"Otari Walk.wav","Who's on the background?",KIDS
"train in the field.wav","What element of nature is occurring?",WIND
"080912_00_grinder_wood.wav","What is making the noise?",CHAINSAW
"Paging through book.wav","What is being opened?",BOOK
"Zoo2-20130725.wav","what are the birds doing?",CHIRPING
"Train left to right.wav","What is passing by?",TRAIN
"Train left to right.wav","What kind of vehicle can be heard?",TRAIN
"20141026 Chihuahua Barking Licking 01.wav","How many times is the sound repeated?",TWENTY
"20141026 Chihuahua Barking Licking 01.wav","What is the animal called creating the sound?",DOG
"keurig-coffe-maker.wav","How many different speeds does the motor move at after the sucking sound finishes?",TWO
"Manwe-metal_tools_on_concrete.wav","What is being dropped?",METAL
"Manwe-metal_tools_on_concrete.wav","What is the metal most likely being dropped on?",TABLE
"Industrial Heating Vent.wav","what does the machine seem to be made of?",METAL
"Industrial Heating Vent.wav","When does it get quieter?",NEVER
"Heavy rain - some people 2.wav","How is the weather?",RAINY
"birds at dawn of spring.wav","What animal is present?",BIRD
"birds at dawn of spring.wav","What are the birds doing?",CHIRPING
"Flipping Pages.wav","How many pages are being turned?",SEVEN
"Flipping Pages.wav","What activity is being done with this book?",READING
"rain.thunder.crickets-01.wav","How is the weather?",WINDY
"rain.thunder.crickets-01.wav","What type of insect is making that noise in the background?",CRICKET
"Post vibrating (contact microphone).wav","How many objects are being hit?",ONE
"wind in the trees.wav","What kind weather is it?",RAINY
"wind in the trees.wav","What sound can be heard?",WATER
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Of the two sounds being heard, which is closer?",WATER
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","What is flying overhead?",AIRPLANE
"Turning on Shower 2_1-2.wav","What weather phenomena is this sound associated with?",RAIN
"20061205.washing.machine.wash.wav","What object is making the mechanical noise?",CUTTER
"20061205.washing.machine.wash.wav","When does the noise stop?",END
"mosquito.wav","how is the air behaving from the balloon?",SQUEAKING
"mosquito.wav","What is the air being released from?",BALLOON
"20100422.waterfall.birds.wav","How many legs do each of these creatures have?",TWO
"20100422.waterfall.birds.wav","What kinds of animals are these?",BIRDS
"Goldfinch and traffic.wav","what are the birds doing?",CHIRPING
"Dawn-with-a-Pheasant.wav","How many feet do these animals have?",TWO
"Dawn-with-a-Pheasant.wav","What is the sound that is made two times at the end called?",CHIRP
"Car up over canal bridge.wav","How many vehicles can be heard speeding by ?",ONE
"Car up over canal bridge.wav","What kind of animal is nearby?",BIRD
"Living Minute - Winter Thaw.wav","If this is occurring in nature, what is the water striking?",ROCK
"foot_steps_snow_02.wav","what is swooshing?",SNOW
"Stove Top(Gas)_1-2.wav","How many times is the object turned on and off?",THREE
"Stove Top(Gas)_1-2.wav","What was turned on?",TAP
"Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav","On what surface is the rotating item resting on?",TABLE
"Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav","What is inside the bottle making the noise?",COIN
"writing_with_bold_marker (miroslawski.net).wav","what is put on the market at the end?",TOP
"writing_with_bold_marker (miroslawski.net).wav","What is the person doing?",WRITING
"Pegasus running.wav","What kind of vehicle is mowing the lawn?",LAWNMOWER
"Pegasus running.wav","What part of the car can be heard?",ENGINE
"wawawawawwawawawwaterrings.wav","How many times does the pulse beat?",HUNDRED
"wawawawawwawawawwaterrings.wav","What's the most noticeable component of the rhythm?",PULSING
"Baking Tray Hits.wav","How many times is the object dropped?",TWELVE
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","How many pages were turned over ?",EIGHT
"Booklet_-_Leaf_through_01_L_Close_R_Distant.wav","What is the material of what is being turned over?",PAPER
"honeyimhome.wav","What slams shut?",DOOR
"Slow Carillon - GoSoundtrack .wav","How many times is the instrument struck?",TEN
"Slow Carillon - GoSoundtrack .wav","What is the pitch of the notes?",HIGH
"harbour scene 1.wav","Who is talking in the background?",CHILDREN
"Thunder - 1.wav","How many times does the thunder roll?",ONE
"Thunder - 1.wav","What is rumbling in the background?",THUNDER
"Pencil Scratch 2.wav","What is the person doing?",SCRIBBLING
"Pencil Scratch 2.wav","Which body part is typically used to control the tool being utilized?",HAND
"20100401.brussels.01.wav","How many times did the bell ring?",THREE
"20100401.brussels.01.wav","Where are the people?",CHURCH
"shoreline_waves_seagulls.wav","How many birds are making noise?",ONE
"shoreline_waves_seagulls.wav","What animals are there?",SEAGULLS
"Mockingbird singing @ Alfama.wav","What animal is communicating in the recording?",BIRD
"Singing Birds.wav","What do these creatures build, in order to raise their young?",NESTS
"Singing Birds.wav","Where do these animals live?",FOREST
"Baking dish picked up put down.wav","Which thud is the softest?",FIRST
"R09_0005 bird ambience.wav","What animal can be heard communicating?",BIRD
"egg beater.wav","What does the machine do?",DRILL
"egg beater.wav","when does the machine turn off?",NEVER
"Spaceship background ambience.wav","What term would this clip be?",SILENT
"officeWaterPumpShort1.wav","What is making the cracking sound?",ICE
"officeWaterPumpShort1.wav","Where is the liquid going?",CUP
"WaterFall2.wav","how many birds are heard?",NONE
"WaterFall2.wav","How many people are talking?",ZERO
"imm110 assignment 4a.wav","What animal makes noise?",DUCK
"md1trk10.wav","How is this object being moved?",PULLED
"GarbageTruck.wav","What is the utility vehicle doing at the beginning?",MOVING
"GarbageTruck.wav","What kind of vehicle is backing up?",TRUCK
"Crows.wav","How do these animals travel around?",FLYING
"Crows.wav","What type of animal is making noise in the background ?",BIRD
"freezer hum.wav","what is the sound coming from?",FAN
"Grasshoppers_and_wind1.wav","What is hissing?",SNAKE
"Grasshoppers_and_wind1.wav","What is the insect making noise?",CRICKET
"Growling and Barking Dog.wav","How many times does the dog bark?",THIRTEEN
"Growling and Barking Dog.wav","what kind of animal is making the noise?",DOG
"smallgrocery.wav","How many times does the machine beep?",EIGHT
"smallgrocery.wav","What glass objects can be heard to clink near the end of the clip?",BOTTLES
"Footdrags Dirt.wav","Frequently performing this activity can improve what aspect of a person?",UNKNOWN
"Footdrags Dirt.wav","What is the person doing?",WALKING
"stream_small.wav","What liquid flowing sound is this ?",WATER
"stream_small.wav","What would a person carry over their head for protection from this?",UMBRELLA
"cup.wav","What is the object that the person is scraping?",WOOD
"Washing Machine Water Filling Up.wav","How many times is the water muffled or disturbed?",NONE
"Pluja al 4L.wav","What material is being hit by the rain?",METAL
"STE-003_thunder_rain.wav","What is falling from the sky?",RAIN
"kitchensinkturningonandoff.wav","What is happening here?",DRAINING
"Stream 7 at Krka falls.wav","What type of weather might this be?",RAIN
